1263816215000,1263816215000,16,Check credit history,1263816215000
1263818110000,1263818110000,16,Assess eligibility,1263818110000
1263818483000,1263818483000,16,Reject application,1263818483000
1263818483000,1263818483000,16,Loan application rejected,1263818483000
1263832446824,1263817104000,16,Asses loan risk,1263817104000
1263845422551,1263815389000,16,Check application form completeness,1263815389000
1263893576000,1263893576000,17,Loan application received,1263893576000
1263893851000,1263893851000,17,Check application form completeness,1263893851000
1263895073000,1263895073000,17,Asses loan risk,1263895073000
1263910505000,1263910505000,18,Loan application received,1263910505000
1263910844000,1263910844000,18,Check application form completeness,1263910844000
1263912442000,1263912442000,18,Assess eligibility,1263912442000
1263912890000,1263912890000,18,Loan application rejected,1263912890000
1263914411287,1263896517000,17,Reject application,1263896517000
1263915467763,1263894202000,17,Check credit history,1263894202000
1263924082126,1263911346000,18,Appraise property,1263911346000
1263927272492,1263894299000,17,Appraise property,1263894299000
1263927369583,1263896517000,17,Loan application rejected,1263896517000
1263927923032,1263895865000,17,Assess eligibility,1263895865000
1263933099193,1263912890000,18,Reject application,1263912890000
1263934207646,1263910951000,18,Check credit history,1263910951000
1263940316398,1263911759000,18,Asses loan risk,1263911759000
1263998995000,1263998995000,19,Loan application received,1263998995000
1263999283000,1263999283000,19,Check application form completeness,1263999283000
1264001289000,1264001289000,19,Assess eligibility,1264001289000
1264001979000,1264001979000,19,Reject application,1264001979000
1264021302734,1263999679000,19,Appraise property,1263999679000
1264022729871,1263999765000,19,Check credit history,1263999765000
1264027010894,1264000607000,19,Asses loan risk,1264000607000
1264035839112,1264001979000,19,Loan application rejected,1264001979000
1264092241000,1264092241000,20,Loan application received,1264092241000
1264092931000,1264092931000,20,Check credit history,1264092931000
1264093156000,1264093156000,20,Appraise property,1264093156000
1264093684000,1264093684000,20,Asses loan risk,1264093684000
1264095085000,1264095085000,20,Prepare acceptance pack,1264095085000
1264096326000,1264096326000,20,Send acceptance pack,1264096326000
1264097483000,1264097483000,20,Cancel application,1264097483000
1264097483000,1264097483000,20,Loan application cancelled,1264097483000
1264114485038,1264094469000,20,Assess eligibility,1264094469000
1264115869928,1264097044000,20,Verify repayment agreement,1264097044000
1264116545633,1264092626000,20,Check application form completeness,1264092626000
1264123502626,1264095893000,20,Check if home insurance quote is requested,1264095893000
1264165024000,1264165024000,21,Loan application received,1264165024000
1264165534000,1264165534000,21,Return application back to applicant,1264165534000
1264166072000,1264166072000,21,Check application form completeness,1264166072000
1264166381000,1264166381000,21,Return application back to applicant,1264166381000
1264167026000,1264167026000,21,Check application form completeness,1264167026000
1264169535000,1264169535000,21,Prepare acceptance pack,1264169535000
1264172073000,1264172073000,21,Approve application,1264172073000
1264172073000,1264172073000,21,Loan application approved,1264172073000
1264180440055,1264168890000,21,Assess eligibility,1264168890000
1264181723452,1264170150000,21,Check if home insurance quote is requested,1264170150000
1264181944190,1264165220000,21,Check application form completeness,1264165220000
1264182416059,1264167560000,21,Appraise property,1264167560000
1264184018910,1264170819000,21,Send acceptance pack,1264170819000
1264191641179,1264166705000,21,Receive updated application,1264166705000
1264193955553,1264165773000,21,Receive updated application,1264165773000
1264194017191,1264171422000,21,Verify repayment agreement,1264171422000
1264196762539,1264167272000,21,Check credit history,1264167272000
1264202428826,1264168247000,21,Asses loan risk,1264168247000
1264434903000,1264434903000,22,Assess eligibility,1264434903000
1264445356759,1264431179000,22,Check application form completeness,1264431179000
1264446812084,1264435665000,22,Loan application rejected,1264435665000
1264452332262,1264433132000,22,Check credit history,1264433132000
1264462815868,1264434239000,22,Asses loan risk,1264434239000
1264464682857,1264431810000,22,Appraise property,1264431810000
1264465068521,1264430936000,22,Loan application received,1264430936000
1264465792816,1264435665000,22,Reject application,1264435665000
1264517706000,1264517706000,23,Check application form completeness,1264517706000
1264518085000,1264518085000,23,Return application back to applicant,1264518085000
1264518471000,1264518471000,23,Receive updated application,1264518471000
1264518805000,1264518805000,23,Check application form completeness,1264518805000
1264519921000,1264519921000,23,Asses loan risk,1264519921000
1264522063000,1264522063000,23,Check if home insurance quote is requested,1264522063000
1264533893224,1264517428000,23,Loan application received,1264517428000
1264535800697,1264523793000,23,Loan application approved,1264523793000
1264536571400,1264521321000,23,Prepare acceptance pack,1264521321000
1264540484678,1264519405000,23,Appraise property,1264519405000
1264541223212,1264523162000,23,Verify repayment agreement,1264523162000
1264546874008,1264522734000,23,Send acceptance pack with insurance,1264522734000
1264549250704,1264519080000,23,Check credit history,1264519080000
1264555411310,1264520858000,23,Assess eligibility,1264520858000
1264556249334,1264523793000,23,Approve application,1264523793000
1264596318000,1264596318000,24,Check credit history,1264596318000
1264598451000,1264598451000,24,Assess eligibility,1264598451000
1264600374000,1264600374000,24,Send acceptance pack,1264600374000
1264601358000,1264601358000,25,Loan application received,1264601358000
1264603479000,1264603479000,25,Assess eligibility,1264603479000
1264603917000,1264603917000,25,Reject application,1264603917000
1264603917000,1264603917000,25,Loan application rejected,1264603917000
1264611532884,1264596250000,24,Check application form completeness,1264596250000
1264613153257,1264597438000,24,Asses loan risk,1264597438000
1264615993930,1264601769000,25,Check credit history,1264601769000
1264616627586,1264595890000,24,Loan application received,1264595890000
1264617092208,1264602330000,25,Asses loan risk,1264602330000
1264620438943,1264601629000,25,Check application form completeness,1264601629000
1264623296452,1264601111000,24,Verify repayment agreement,1264601111000
1264629049369,1264601398000,24,Loan application cancelled,1264601398000
1264631848245,1264599131000,24,Prepare acceptance pack,1264599131000
1264632942339,1264597108000,24,Appraise property,1264597108000
1264633930688,1264599770000,24,Check if home insurance quote is requested,1264599770000
1264634604638,1264601398000,24,Cancel application,1264601398000
1264635852700,1264602017000,25,Appraise property,1264602017000
1264669776000,1264669776000,26,Check application form completeness,1264669776000
1264670520000,1264670520000,26,Appraise property,1264670520000
1264673252000,1264673252000,26,Check if home insurance quote is requested,1264673252000
1264674393000,1264674393000,26,Verify repayment agreement,1264674393000
1264674960000,1264674960000,26,Cancel application,1264674960000
1264686245416,1264669414000,26,Loan application received,1264669414000
1264691236816,1264671339000,26,Asses loan risk,1264671339000
1264691614955,1264674960000,26,Loan application cancelled,1264674960000
1264693565141,1264673684000,26,Send acceptance pack with insurance,1264673684000
1264695789000,1264695789000,27,Loan application received,1264695789000
1264696132000,1264696132000,27,Check application form completeness,1264696132000
1264696335000,1264696335000,27,Check credit history,1264696335000
1264697085205,1264672674000,26,Prepare acceptance pack,1264672674000
1264697556649,1264670264000,26,Check credit history,1264670264000
1264697889000,1264697889000,27,Assess eligibility,1264697889000
1264699906000,1264699906000,27,Send acceptance pack,1264699906000
1264700591000,1264700591000,27,Verify repayment agreement,1264700591000
1264701097000,1264701097000,27,Cancel application,1264701097000
1264701097000,1264701097000,27,Loan application cancelled,1264701097000
1264701286235,1264672107000,26,Assess eligibility,1264672107000
1264717570966,1264699235000,27,Check if home insurance quote is requested,1264699235000
1264718833538,1264698611000,27,Prepare acceptance pack,1264698611000
1264727599151,1264697240000,27,Asses loan risk,1264697240000
1264730570183,1264696501000,27,Appraise property,1264696501000
1265017633000,1265017633000,28,Check application form completeness,1265017633000
1265018226000,1265018226000,28,Appraise property,1265018226000
1265018346000,1265018346000,28,Asses loan risk,1265018346000
1265019001000,1265019001000,28,Assess eligibility,1265019001000
1265032899499,1265019466000,28,Reject application,1265019466000
1265033470000,1265033470000,29,Loan application received,1265033470000
1265034166000,1265034166000,29,Check credit history,1265034166000
1265035271000,1265035271000,29,Asses loan risk,1265035271000
1265036485000,1265036485000,29,Assess eligibility,1265036485000
1265036969000,1265036969000,29,Prepare acceptance pack,1265036969000
1265038602311,1265019466000,28,Loan application rejected,1265019466000
1265039952000,1265039952000,29,Loan application approved,1265039952000
1265049096998,1265017365000,28,Loan application received,1265017365000
1265050259062,1265038533000,29,Send acceptance pack with insurance,1265038533000
1265051519138,1265017735000,28,Check credit history,1265017735000
1265058313297,1265033719000,29,Check application form completeness,1265033719000
1265059524397,1265034466000,29,Appraise property,1265034466000
1265060317321,1265039952000,29,Approve application,1265039952000
1265061108459,1265039328000,29,Verify repayment agreement,1265039328000
1265067130292,1265037676000,29,Check if home insurance quote is requested,1265037676000
1265108036000,1265108036000,30,Loan application received,1265108036000
1265108276000,1265108276000,30,Check application form completeness,1265108276000
1265108596000,1265108596000,30,Return application back to applicant,1265108596000
1265108888000,1265108888000,30,Receive updated application,1265108888000
1265109184000,1265109184000,30,Check application form completeness,1265109184000
1265109551000,1265109551000,30,Check credit history,1265109551000
1265110128000,1265110128000,30,Asses loan risk,1265110128000
1265110810000,1265110810000,30,Assess eligibility,1265110810000
1265111324000,1265111324000,30,Prepare acceptance pack,1265111324000
1265112198000,1265112198000,30,Send acceptance pack with insurance,1265112198000
1265113190000,1265113190000,30,Loan application approved,1265113190000
1265118607000,1265118607000,31,Loan application received,1265118607000
1265119284000,1265119284000,31,Return application back to applicant,1265119284000
1265119600000,1265119600000,31,Receive updated application,1265119600000
1265119816000,1265119816000,31,Check application form completeness,1265119816000
1265120616000,1265120616000,31,Receive updated application,1265120616000
1265120905000,1265120905000,31,Check application form completeness,1265120905000
1265121217000,1265121217000,31,Return application back to applicant,1265121217000
1265121796000,1265121796000,31,Check application form completeness,1265121796000
1265121869000,1265121869000,31,Check credit history,1265121869000
1265123825000,1265123825000,31,Assess eligibility,1265123825000
1265124436000,1265124436000,31,Reject application,1265124436000
1265124436000,1265124436000,31,Loan application rejected,1265124436000
1265129435078,1265111740000,30,Check if home insurance quote is requested,1265111740000
1265131415555,1265109706000,30,Appraise property,1265109706000
1265136487753,1265118947000,31,Check application form completeness,1265118947000
1265143471209,1265112653000,30,Verify repayment agreement,1265112653000
1265145581955,1265113190000,30,Approve application,1265113190000
1265146970590,1265121526000,31,Receive updated application,1265121526000
1265148046467,1265120235000,31,Return application back to applicant,1265120235000
1265150565576,1265122379000,31,Appraise property,1265122379000
1265157660943,1265122770000,31,Asses loan risk,1265122770000
1265206941000,1265206941000,32,Loan application received,1265206941000
1265207374000,1265207374000,32,Check credit history,1265207374000
1265207705000,1265207705000,32,Appraise property,1265207705000
1265209961000,1265209961000,32,Reject application,1265209961000
1265229908548,1265207144000,32,Check application form completeness,1265207144000
1265237413811,1265209961000,32,Loan application rejected,1265209961000
1265241014979,1265208445000,32,Asses loan risk,1265208445000
1265243350700,1265209368000,32,Assess eligibility,1265209368000
1265289629000,1265289629000,33,Loan application received,1265289629000
1265290252000,1265290252000,33,Appraise property,1265290252000
1265291556000,1265291556000,33,Asses loan risk,1265291556000
1265292466000,1265292466000,33,Assess eligibility,1265292466000
1265292934000,1265292934000,33,Reject application,1265292934000
1265311798995,1265290499000,33,Check credit history,1265290499000
1265313731271,1265292934000,33,Loan application rejected,1265292934000
1265325008701,1265289865000,33,Check application form completeness,1265289865000
1265361718000,1265361718000,34,Loan application received,1265361718000
1265361973000,1265361973000,34,Check application form completeness,1265361973000
1265364285000,1265364285000,34,Asses loan risk,1265364285000
1265365608000,1265365608000,34,Assess eligibility,1265365608000
1265366160000,1265366160000,34,Reject application,1265366160000
1265366160000,1265366160000,34,Loan application rejected,1265366160000
1265382296530,1265362686000,34,Appraise property,1265362686000
1265384088509,1265363593000,34,Check credit history,1265363593000
1265388418000,1265388418000,35,Check application form completeness,1265388418000
1265390991000,1265390991000,35,Asses loan risk,1265390991000
1265391713000,1265391713000,35,Assess eligibility,1265391713000
1265392163000,1265392163000,35,Loan application rejected,1265392163000
1265411750588,1265388742000,35,Return application back to applicant,1265388742000
1265412107527,1265389067000,35,Receive updated application,1265389067000
1265413433499,1265389972000,35,Check credit history,1265389972000
1265417800982,1265390031000,35,Appraise property,1265390031000
1265422137109,1265388071000,35,Loan application received,1265388071000
1265423430894,1265389361000,35,Check application form completeness,1265389361000
1265424520026,1265392163000,35,Reject application,1265392163000
1265646211000,1265646211000,36,Appraise property,1265646211000
1265647944000,1265647944000,36,Assess eligibility,1265647944000
1265648707000,1265648707000,36,Loan application rejected,1265648707000
1265657612274,1265646010000,36,Check credit history,1265646010000
1265660646692,1265647059000,36,Asses loan risk,1265647059000
1265666423638,1265645136000,36,Loan application received,1265645136000
1265668748415,1265645534000,36,Check application form completeness,1265645534000
1265672008425,1265648707000,36,Reject application,1265648707000
1265711451000,1265711451000,37,Check application form completeness,1265711451000
1265712137000,1265712137000,37,Check credit history,1265712137000
1265714410000,1265714410000,37,Loan application rejected,1265714410000
1265725536620,1265712231000,37,Appraise property,1265712231000
1265727120000,1265727120000,38,Appraise property,1265727120000
1265728514000,1265728514000,38,Asses loan risk,1265728514000
1265728759454,1265712883000,37,Asses loan risk,1265712883000
1265729944000,1265729944000,38,Reject application,1265729944000
1265729944000,1265729944000,38,Loan application rejected,1265729944000
1265739051989,1265711014000,37,Loan application received,1265711014000
1265740311889,1265713842000,37,Assess eligibility,1265713842000
1265746701979,1265714410000,37,Reject application,1265714410000
1265750963868,1265729607000,38,Assess eligibility,1265729607000
1265754726889,1265726723000,38,Check application form completeness,1265726723000
1265761695607,1265726378000,38,Loan application received,1265726378000
1265761705747,1265727242000,38,Check credit history,1265727242000
1265810856000,1265810856000,39,Loan application received,1265810856000
1265811987000,1265811987000,39,Check application form completeness,1265811987000
1265812135000,1265812135000,39,Check credit history,1265812135000
1265812780000,1265812780000,39,Asses loan risk,1265812780000
1265813518000,1265813518000,39,Assess eligibility,1265813518000
1265813979000,1265813979000,39,Reject application,1265813979000
1265813979000,1265813979000,39,Loan application rejected,1265813979000
1265822553688,1265811436000,39,Return application back to applicant,1265811436000
1265830777471,1265811723000,39,Receive updated application,1265811723000
1265842778428,1265811102000,39,Check application form completeness,1265811102000
1265844576397,1265812666000,39,Appraise property,1265812666000
1265894785000,1265894785000,40,Loan application received,1265894785000
1265895044000,1265895044000,40,Check application form completeness,1265895044000
1265895555000,1265895555000,40,Appraise property,1265895555000
1265898159000,1265898159000,40,Loan application rejected,1265898159000
1265920825836,1265897417000,40,Assess eligibility,1265897417000
1265928757353,1265896347000,40,Asses loan risk,1265896347000
1265929846901,1265895535000,40,Check credit history,1265895535000
1265934091375,1265898159000,40,Reject application,1265898159000
1265984032000,1265984032000,41,Asses loan risk,1265984032000
1265984851000,1265984851000,41,Assess eligibility,1265984851000
1265985561000,1265985561000,41,Reject application,1265985561000
1265995281383,1265982196000,41,Loan application received,1265982196000
1265996481477,1265983190000,41,Check credit history,1265983190000
1266007524602,1265985561000,41,Loan application rejected,1265985561000
1266010557707,1265982549000,41,Check application form completeness,1265982549000
1266015552811,1265983221000,41,Appraise property,1265983221000
1266244260000,1266244260000,42,Loan application received,1266244260000
1266245050000,1266245050000,42,Appraise property,1266245050000
1266246412000,1266246412000,42,Asses loan risk,1266246412000
1266247957000,1266247957000,42,Reject application,1266247957000
1266247957000,1266247957000,42,Loan application rejected,1266247957000
1266251820000,1266251820000,43,Receive updated application,1266251820000
1266252222000,1266252222000,43,Check application form completeness,1266252222000
1266255018000,1266255018000,43,Assess eligibility,1266255018000
1266255662000,1266255662000,43,Reject application,1266255662000
1266255662000,1266255662000,43,Loan application rejected,1266255662000
1266256431924,1266245164000,42,Check credit history,1266245164000
1266258098338,1266244532000,42,Check application form completeness,1266244532000
1266263580135,1266250927000,43,Loan application received,1266250927000
1266269719093,1266253029000,43,Appraise property,1266253029000
1266273991029,1266251292000,43,Check application form completeness,1266251292000
1266274923893,1266253287000,43,Check credit history,1266253287000
1266279854379,1266247432000,42,Assess eligibility,1266247432000
1266283682617,1266254208000,43,Asses loan risk,1266254208000
1266284031914,1266251567000,43,Return application back to applicant,1266251567000
1266330535000,1266330535000,44,Check application form completeness,1266330535000
1266330852000,1266330852000,44,Check credit history,1266330852000
1266331840000,1266331840000,44,Asses loan risk,1266331840000
1266332754000,1266332754000,44,Assess eligibility,1266332754000
1266355803947,1266331253000,44,Appraise property,1266331253000
1266357606639,1266333383000,44,Reject application,1266333383000
1266361422848,1266330218000,44,Loan application received,1266330218000
1266367923510,1266333383000,44,Loan application rejected,1266333383000
1266402770000,1266402770000,45,Loan application received,1266402770000
1266403012000,1266403012000,45,Check application form completeness,1266403012000
1266405991000,1266405991000,45,Check if home insurance quote is requested,1266405991000
1266408102000,1266408102000,45,Approve application,1266408102000
1266408102000,1266408102000,45,Loan application approved,1266408102000
1266416941000,1266416941000,46,Loan application received,1266416941000
1266417278000,1266417278000,46,Check application form completeness,1266417278000
1266418544000,1266418544000,46,Appraise property,1266418544000
1266418571000,1266418571000,46,Check credit history,1266418571000
1266419407000,1266419407000,46,Asses loan risk,1266419407000
1266420663000,1266420663000,46,Assess eligibility,1266420663000
1266421449000,1266421449000,46,Reject application,1266421449000
1266421449000,1266421449000,46,Loan application rejected,1266421449000
1266422226000,1266422226000,47,Loan application received,1266422226000
1266422477000,1266422477000,47,Check application form completeness,1266422477000
1266423091588,1266403273000,45,Check credit history,1266403273000
1266423123000,1266423123000,47,Appraise property,1266423123000
1266424027000,1266424027000,47,Assess eligibility,1266424027000
1266424606000,1266424606000,47,Prepare acceptance pack,1266424606000
1266425638000,1266425638000,47,Send acceptance pack,1266425638000
1266425900533,1266404087000,45,Asses loan risk,1266404087000
1266426371000,1266426371000,47,Verify repayment agreement,1266426371000
1266426784847,1266404932000,45,Assess eligibility,1266404932000
1266426831000,1266426831000,47,Approve application,1266426831000
1266430580460,1266405520000,45,Prepare acceptance pack,1266405520000
1266430780065,1266406486000,45,Send acceptance pack,1266406486000
1266433807504,1266417952000,46,Receive updated application,1266417952000
1266434352366,1266407470000,45,Verify repayment agreement,1266407470000
1266435951813,1266403589000,45,Appraise property,1266403589000
1266437167320,1266418126000,46,Check application form completeness,1266418126000
1266440851039,1266425137000,47,Check if home insurance quote is requested,1266425137000
1266446104463,1266417652000,46,Return application back to applicant,1266417652000
1266448713167,1266422610000,47,Check credit history,1266422610000
1266449782193,1266426831000,47,Loan application approved,1266426831000
1266450165535,1266423444000,47,Asses loan risk,1266423444000
1266508974000,1266508974000,48,Check application form completeness,1266508974000
1266509659000,1266509659000,48,Appraise property,1266509659000
1266511170000,1266511170000,48,Asses loan risk,1266511170000
1266522221306,1266508606000,48,Loan application received,1266508606000
1266533488001,1266511952000,48,Assess eligibility,1266511952000
1266539355715,1266512586000,48,Reject application,1266512586000
1266540263316,1266510255000,48,Check credit history,1266510255000
1266543925126,1266512586000,48,Loan application rejected,1266512586000
1266584625000,1266584625000,49,Return application back to applicant,1266584625000
1266584773000,1266584773000,49,Receive updated application,1266584773000
1266585294000,1266585294000,49,Return application back to applicant,1266585294000
1266585943000,1266585943000,49,Check application form completeness,1266585943000
1266586521000,1266586521000,49,Appraise property,1266586521000
1266586625000,1266586625000,49,Asses loan risk,1266586625000
1266588425000,1266588425000,49,Reject application,1266588425000
1266595784000,1266595784000,50,Appraise property,1266595784000
1266596230000,1266596230000,50,Asses loan risk,1266596230000
1266596999000,1266596999000,50,Assess eligibility,1266596999000
1266597726000,1266597726000,50,Reject application,1266597726000
1266610913996,1266584390000,49,Check application form completeness,1266584390000
1266611715636,1266585016000,49,Check application form completeness,1266585016000
1266612128630,1266587683000,49,Assess eligibility,1266587683000
1266613390594,1266585953000,49,Check credit history,1266585953000
1266613913215,1266588425000,49,Loan application rejected,1266588425000
1266615878733,1266584157000,49,Loan application received,1266584157000
1266616142378,1266594985000,50,Loan application received,1266594985000
1266617560503,1266585645000,49,Receive updated application,1266585645000
1266619163413,1266595287000,50,Check credit history,1266595287000
1266619300826,1266597726000,50,Loan application rejected,1266597726000
1266622005647,1266595270000,50,Check application form completeness,1266595270000
