1264536011753,1264518471000,23,Receive updated application,1264518471000
1264543622548,1264520858000,23,Assess eligibility,1264520858000
1264544524590,1264519080000,23,Check credit history,1264519080000
1264545092995,1264523793000,23,Loan application approved,1264523793000
1264546616467,1264518805000,23,Check application form completeness,1264518805000
1264547591576,1264519405000,23,Appraise property,1264519405000
1264548524209,1264517706000,23,Check application form completeness,1264517706000
1264550476955,1264518085000,23,Return application back to applicant,1264518085000
1264550614811,1264523162000,23,Verify repayment agreement,1264523162000
1264553890979,1264521321000,23,Prepare acceptance pack,1264521321000
1264554811943,1264519921000,23,Asses loan risk,1264519921000
1264556716700,1264522734000,23,Send acceptance pack with insurance,1264522734000
1264558936701,1264523793000,23,Approve application,1264523793000
1264596318000,1264596318000,24,Check credit history,1264596318000
1264598451000,1264598451000,24,Assess eligibility,1264598451000
1264600374000,1264600374000,24,Send acceptance pack,1264600374000
1264601358000,1264601358000,25,Loan application received,1264601358000
1264603479000,1264603479000,25,Assess eligibility,1264603479000
1264603917000,1264603917000,25,Loan application rejected,1264603917000
1264613932274,1264602330000,25,Asses loan risk,1264602330000
1264615860530,1264596250000,24,Check application form completeness,1264596250000
1264616687271,1264595890000,24,Loan application received,1264595890000
1264617504692,1264603917000,25,Reject application,1264603917000
1264617603509,1264597108000,24,Appraise property,1264597108000
1264622139588,1264599131000,24,Prepare acceptance pack,1264599131000
1264622810527,1264599770000,24,Check if home insurance quote is requested,1264599770000
1264623056638,1264601769000,25,Check credit history,1264601769000
1264624859499,1264601398000,24,Cancel application,1264601398000
1264625231415,1264602017000,25,Appraise property,1264602017000
1264629167982,1264601398000,24,Loan application cancelled,1264601398000
1264631504109,1264597438000,24,Asses loan risk,1264597438000
1264633986026,1264601629000,25,Check application form completeness,1264601629000
1264635180894,1264601111000,24,Verify repayment agreement,1264601111000
1264669776000,1264669776000,26,Check application form completeness,1264669776000
1264670520000,1264670520000,26,Appraise property,1264670520000
1264673252000,1264673252000,26,Check if home insurance quote is requested,1264673252000
1264684644620,1264671339000,26,Asses loan risk,1264671339000
1264687983454,1264672107000,26,Assess eligibility,1264672107000
1264692715425,1264669414000,26,Loan application received,1264669414000
1264695789000,1264695789000,27,Loan application received,1264695789000
1264696132000,1264696132000,27,Check application form completeness,1264696132000
1264696335000,1264696335000,27,Check credit history,1264696335000
1264697889000,1264697889000,27,Assess eligibility,1264697889000
1264698301989,1264670264000,26,Check credit history,1264670264000
1264699143889,1264672674000,26,Prepare acceptance pack,1264672674000
1264699906000,1264699906000,27,Send acceptance pack,1264699906000
1264700591000,1264700591000,27,Verify repayment agreement,1264700591000
1264702963889,1264674960000,26,Cancel application,1264674960000
1264705975979,1264673684000,26,Send acceptance pack with insurance,1264673684000
1264709423747,1264674960000,26,Loan application cancelled,1264674960000
1264709710607,1264674393000,26,Verify repayment agreement,1264674393000
1264709728688,1264698611000,27,Prepare acceptance pack,1264698611000
1264717857868,1264696501000,27,Appraise property,1264696501000
1264718289471,1264699235000,27,Check if home insurance quote is requested,1264699235000
1264728916428,1264697240000,27,Asses loan risk,1264697240000
1264733007397,1264701097000,27,Cancel application,1264701097000
1264735408901,1264701097000,27,Loan application cancelled,1264701097000
1265019001000,1265019001000,28,Assess eligibility,1265019001000
1265031311383,1265018226000,28,Appraise property,1265018226000
1265032757477,1265019466000,28,Reject application,1265019466000
1265033470000,1265033470000,29,Loan application received,1265033470000
1265036485000,1265036485000,29,Assess eligibility,1265036485000
1265036969000,1265036969000,29,Prepare acceptance pack,1265036969000
1265041041836,1265017633000,28,Check application form completeness,1265017633000
1265045733924,1265034466000,29,Appraise property,1265034466000
1265046354707,1265018346000,28,Asses loan risk,1265018346000
1265047732338,1265034166000,29,Check credit history,1265034166000
1265049775353,1265017365000,28,Loan application received,1265017365000
1265050329135,1265037676000,29,Check if home insurance quote is requested,1265037676000
1265051797811,1265019466000,28,Loan application rejected,1265019466000
1265053667375,1265017735000,28,Check credit history,1265017735000
1265055682602,1265033719000,29,Check application form completeness,1265033719000
1265056642093,1265039952000,29,Approve application,1265039952000
1265061232029,1265038533000,29,Send acceptance pack with insurance,1265038533000
1265061588893,1265039952000,29,Loan application approved,1265039952000
1265067693379,1265035271000,29,Asses loan risk,1265035271000
1265071792914,1265039328000,29,Verify repayment agreement,1265039328000
1265108036000,1265108036000,30,Loan application received,1265108036000
1265108596000,1265108596000,30,Return application back to applicant,1265108596000
1265109184000,1265109184000,30,Check application form completeness,1265109184000
1265110810000,1265110810000,30,Assess eligibility,1265110810000
1265112198000,1265112198000,30,Send acceptance pack with insurance,1265112198000
1265113190000,1265113190000,30,Loan application approved,1265113190000
1265118607000,1265118607000,31,Loan application received,1265118607000
1265119284000,1265119284000,31,Return application back to applicant,1265119284000
1265119600000,1265119600000,31,Receive updated application,1265119600000
1265119816000,1265119816000,31,Check application form completeness,1265119816000
1265120616000,1265120616000,31,Receive updated application,1265120616000
1265121796000,1265121796000,31,Check application form completeness,1265121796000
1265123825000,1265123825000,31,Assess eligibility,1265123825000
1265124436000,1265124436000,31,Reject application,1265124436000
1265124436000,1265124436000,31,Loan application rejected,1265124436000
1265131142588,1265111324000,30,Prepare acceptance pack,1265111324000
1265133929639,1265109706000,30,Appraise property,1265109706000
1265134101947,1265109551000,30,Check credit history,1265109551000
1265134466533,1265112653000,30,Verify repayment agreement,1265112653000
1265135042847,1265113190000,30,Approve application,1265113190000
1265137381504,1265121526000,31,Receive updated application,1265121526000
1265137750617,1265108276000,30,Check application form completeness,1265108276000
1265140092848,1265108888000,30,Receive updated application,1265108888000
1265140910320,1265121869000,31,Check credit history,1265121869000
1265144007460,1265118947000,31,Check application form completeness,1265118947000
1265144102813,1265111740000,30,Check if home insurance quote is requested,1265111740000
1265144529065,1265120235000,31,Return application back to applicant,1265120235000
1265144668510,1265110128000,30,Asses loan risk,1265110128000
1265147787366,1265120905000,31,Check application form completeness,1265120905000
1265148482167,1265122379000,31,Appraise property,1265122379000
1265149491535,1265122770000,31,Asses loan risk,1265122770000
1265149669463,1265121217000,31,Return application back to applicant,1265121217000
1265206941000,1265206941000,32,Loan application received,1265206941000
1265207374000,1265207374000,32,Check credit history,1265207374000
1265207705000,1265207705000,32,Appraise property,1265207705000
1265209961000,1265209961000,32,Reject application,1265209961000
1265222858039,1265207144000,32,Check application form completeness,1265207144000
1265222983306,1265209368000,32,Assess eligibility,1265209368000
1265231396193,1265208445000,32,Asses loan risk,1265208445000
1265239969316,1265209961000,32,Loan application rejected,1265209961000
1265292466000,1265292466000,33,Assess eligibility,1265292466000
1265292934000,1265292934000,33,Reject application,1265292934000
1265311165001,1265289629000,33,Loan application received,1265289629000
1265316634715,1265289865000,33,Check application form completeness,1265289865000
1265318079996,1265291556000,33,Asses loan risk,1265291556000
1265319633636,1265292934000,33,Loan application rejected,1265292934000
1265321591126,1265290252000,33,Appraise property,1265290252000
1265322220733,1265290499000,33,Check credit history,1265290499000
1265361973000,1265361973000,34,Check application form completeness,1265361973000
1265365608000,1265365608000,34,Assess eligibility,1265365608000
1265366160000,1265366160000,34,Reject application,1265366160000
1265387317378,1265366160000,34,Loan application rejected,1265366160000
1265388038630,1265363593000,34,Check credit history,1265363593000
1265388418000,1265388418000,35,Check application form completeness,1265388418000
1265389773215,1265364285000,34,Asses loan risk,1265364285000
1265390123594,1265362686000,34,Appraise property,1265362686000
1265392163000,1265392163000,35,Loan application rejected,1265392163000
1265393633503,1265361718000,34,Loan application received,1265361718000
1265401261728,1265389972000,35,Check credit history,1265389972000
1265403417749,1265390991000,35,Asses loan risk,1265390991000
1265406986726,1265390031000,35,Appraise property,1265390031000
1265410641826,1265389067000,35,Receive updated application,1265389067000
1265412618413,1265388742000,35,Return application back to applicant,1265388742000
1265414806647,1265388071000,35,Loan application received,1265388071000
1265417324436,1265391713000,35,Assess eligibility,1265391713000
1265421251376,1265389361000,35,Check application form completeness,1265389361000
1265425973288,1265392163000,35,Reject application,1265392163000
1265647944000,1265647944000,36,Assess eligibility,1265647944000
1265658649642,1265646010000,36,Check credit history,1265646010000
1265664096812,1265647059000,36,Asses loan risk,1265647059000
1265667482370,1265646211000,36,Appraise property,1265646211000
1265668797286,1265645534000,36,Check application form completeness,1265645534000
1265670573309,1265648707000,36,Loan application rejected,1265648707000
1265672078168,1265645136000,36,Loan application received,1265645136000
1265681807994,1265648707000,36,Reject application,1265648707000
1265711451000,1265711451000,37,Check application form completeness,1265711451000
1265712137000,1265712137000,37,Check credit history,1265712137000
1265728145857,1265714410000,37,Reject application,1265714410000
1265728514000,1265728514000,38,Asses loan risk,1265728514000
1265734303333,1265713842000,37,Assess eligibility,1265713842000
1265735654269,1265714410000,37,Loan application rejected,1265714410000
1265737210398,1265712883000,37,Asses loan risk,1265712883000
1265738627336,1265711014000,37,Loan application received,1265711014000
1265742330178,1265727242000,38,Check credit history,1265727242000
1265743371388,1265727120000,38,Appraise property,1265727120000
1265744696020,1265729944000,38,Reject application,1265729944000
1265746115684,1265726723000,38,Check application form completeness,1265726723000
1265747863836,1265712231000,37,Appraise property,1265712231000
1265750254020,1265726378000,38,Loan application received,1265726378000
1265751666579,1265729944000,38,Loan application rejected,1265729944000
1265765189744,1265729607000,38,Assess eligibility,1265729607000
1265810856000,1265810856000,39,Loan application received,1265810856000
1265811987000,1265811987000,39,Check application form completeness,1265811987000
1265813518000,1265813518000,39,Assess eligibility,1265813518000
1265813979000,1265813979000,39,Reject application,1265813979000
1265823705202,1265811436000,39,Return application back to applicant,1265811436000
1265826057661,1265812666000,39,Appraise property,1265812666000
1265829727966,1265812780000,39,Asses loan risk,1265812780000
1265830586076,1265812135000,39,Check credit history,1265812135000
1265834651230,1265811102000,39,Check application form completeness,1265811102000
1265835355775,1265811723000,39,Receive updated application,1265811723000
1265840424913,1265813979000,39,Loan application rejected,1265813979000
1265895044000,1265895044000,40,Check application form completeness,1265895044000
1265898159000,1265898159000,40,Loan application rejected,1265898159000
1265912991961,1265894785000,40,Loan application received,1265894785000
1265913248383,1265897417000,40,Assess eligibility,1265897417000
1265916084032,1265895535000,40,Check credit history,1265895535000
1265916836551,1265895555000,40,Appraise property,1265895555000
1265920062324,1265898159000,40,Reject application,1265898159000
1265928755454,1265896347000,40,Asses loan risk,1265896347000
1265984851000,1265984851000,41,Assess eligibility,1265984851000
1265985561000,1265985561000,41,Reject application,1265985561000
1265994368411,1265983190000,41,Check credit history,1265983190000
1265996867834,1265982196000,41,Loan application received,1265982196000
1266005163852,1265985561000,41,Loan application rejected,1265985561000
1266008768988,1265982549000,41,Check application form completeness,1265982549000
1266012827150,1265983221000,41,Appraise property,1265983221000
1266018314126,1265984032000,41,Asses loan risk,1265984032000
1266244260000,1266244260000,42,Loan application received,1266244260000
1266245050000,1266245050000,42,Appraise property,1266245050000
1266247957000,1266247957000,42,Loan application rejected,1266247957000
1266251820000,1266251820000,43,Receive updated application,1266251820000
1266252222000,1266252222000,43,Check application form completeness,1266252222000
1266255662000,1266255662000,43,Reject application,1266255662000
1266262237597,1266245164000,42,Check credit history,1266245164000
1266264252671,1266251567000,43,Return application back to applicant,1266251567000
1266268468942,1266247957000,42,Reject application,1266247957000
1266271282331,1266247432000,42,Assess eligibility,1266247432000
1266271322460,1266254208000,43,Asses loan risk,1266254208000
1266273904576,1266244532000,42,Check application form completeness,1266244532000
1266276743764,1266253029000,43,Appraise property,1266253029000
1266277959811,1266250927000,43,Loan application received,1266250927000
1266279573026,1266246412000,42,Asses loan risk,1266246412000
1266280990593,1266255018000,43,Assess eligibility,1266255018000
1266281338951,1266251292000,43,Check application form completeness,1266251292000
1266285284673,1266253287000,43,Check credit history,1266253287000
1266286802454,1266255662000,43,Loan application rejected,1266255662000
1266331840000,1266331840000,44,Asses loan risk,1266331840000
1266342178553,1266330535000,44,Check application form completeness,1266330535000
1266347076987,1266333383000,44,Reject application,1266333383000
1266351686949,1266332754000,44,Assess eligibility,1266332754000
1266354115665,1266331253000,44,Appraise property,1266331253000
1266360670919,1266330218000,44,Loan application received,1266330218000
1266360908094,1266330852000,44,Check credit history,1266330852000
1266365281624,1266333383000,44,Loan application rejected,1266333383000
1266402770000,1266402770000,45,Loan application received,1266402770000
1266403012000,1266403012000,45,Check application form completeness,1266403012000
1266408102000,1266408102000,45,Loan application approved,1266408102000
1266416941000,1266416941000,46,Loan application received,1266416941000
1266417681480,1266403589000,45,Appraise property,1266403589000
1266418571000,1266418571000,46,Check credit history,1266418571000
1266419407000,1266419407000,46,Asses loan risk,1266419407000
1266420663000,1266420663000,46,Assess eligibility,1266420663000
1266421449000,1266421449000,46,Reject application,1266421449000
1266421449000,1266421449000,46,Loan application rejected,1266421449000
1266421840319,1266404932000,45,Assess eligibility,1266404932000
1266422218792,1266408102000,45,Approve application,1266408102000
1266422477000,1266422477000,47,Check application form completeness,1266422477000
1266423123000,1266423123000,47,Appraise property,1266423123000
1266424027000,1266424027000,47,Assess eligibility,1266424027000
1266425638000,1266425638000,47,Send acceptance pack,1266425638000
1266426371000,1266426371000,47,Verify repayment agreement,1266426371000
1266426831000,1266426831000,47,Approve application,1266426831000
1266432058353,1266417652000,46,Return application back to applicant,1266417652000
1266432087880,1266405520000,45,Prepare acceptance pack,1266405520000
1266433229072,1266406486000,45,Send acceptance pack,1266406486000
1266434143076,1266405991000,45,Check if home insurance quote is requested,1266405991000
1266434619277,1266404087000,45,Asses loan risk,1266404087000
1266436248315,1266403273000,45,Check credit history,1266403273000
1266436671490,1266424606000,47,Prepare acceptance pack,1266424606000
1266437598209,1266422226000,47,Loan application received,1266422226000
1266440378704,1266407470000,45,Verify repayment agreement,1266407470000
1266441899767,1266418544000,46,Appraise property,1266418544000
1266443732788,1266426831000,47,Loan application approved,1266426831000
1266446511136,1266422610000,47,Check credit history,1266422610000
1266447710667,1266417278000,46,Check application form completeness,1266417278000
1266449951120,1266417952000,46,Receive updated application,1266417952000
1266450422394,1266425137000,47,Check if home insurance quote is requested,1266425137000
1266452521772,1266418126000,46,Check application form completeness,1266418126000
1266454643199,1266423444000,47,Asses loan risk,1266423444000
1266509659000,1266509659000,48,Appraise property,1266509659000
1266511170000,1266511170000,48,Asses loan risk,1266511170000
1266531067996,1266510255000,48,Check credit history,1266510255000
1266531355079,1266508974000,48,Check application form completeness,1266508974000
1266532046341,1266512586000,48,Reject application,1266512586000
1266534416649,1266508606000,48,Loan application received,1266508606000
1266539819196,1266512586000,48,Loan application rejected,1266512586000
1266540583609,1266511952000,48,Assess eligibility,1266511952000
1266584625000,1266584625000,49,Return application back to applicant,1266584625000
1266585294000,1266585294000,49,Return application back to applicant,1266585294000
1266585943000,1266585943000,49,Check application form completeness,1266585943000
1266586521000,1266586521000,49,Appraise property,1266586521000
1266595784000,1266595784000,50,Appraise property,1266595784000
1266596230000,1266596230000,50,Asses loan risk,1266596230000
1266596999000,1266596999000,50,Assess eligibility,1266596999000
1266605152912,1266584157000,49,Loan application received,1266584157000
1266608652053,1266588425000,49,Loan application rejected,1266588425000
1266609663960,1266585953000,49,Check credit history,1266585953000
1266611282055,1266585016000,49,Check application form completeness,1266585016000
1266611714532,1266585645000,49,Receive updated application,1266585645000
1266611740881,1266594985000,50,Loan application received,1266594985000
1266612616419,1266595287000,50,Check credit history,1266595287000
1266612790237,1266588425000,49,Reject application,1266588425000
1266614394274,1266587683000,49,Assess eligibility,1266587683000
1266614465963,1266584390000,49,Check application form completeness,1266584390000
1266616281949,1266584773000,49,Receive updated application,1266584773000
1266616598196,1266586625000,49,Asses loan risk,1266586625000
1266619589859,1266597726000,50,Reject application,1266597726000
1266626420716,1266595270000,50,Check application form completeness,1266595270000
1266630365891,1266597726000,50,Loan application rejected,1266597726000
